City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Country,Date
785,Yatou,37.15,122.3833,40.26,43,0,5.1,clear sky,CN,2022-03-27 22:56:46
786,Quesnel,52.9999,-122.5029,41.5,93,100,5.75,overcast clouds,CA,2022-03-27 22:56:47
787,Chimbote,-9.0853,-78.5783,71.91,76,85,8.7,overcast clouds,PE,2022-03-27 22:56:47
788,Andzhiyevskiy,44.23,43.08,32.07,93,100,22.37,light shower snow,RU,2022-03-27 22:56:48
789,Hirara,24.8,125.2833,66.47,94,75,18.41,broken clouds,JP,2022-03-27 22:55:39
790,Belmonte,-15.8631,-38.8828,78.17,80,7,6.13,clear sky,BR,2022-03-27 22:52:06
791,Japura,-0.3167,102.35,73.58,98,50,1.59,scattered clouds,ID,2022-03-27 22:55:21
792,Karachi,24.9056,67.0822,76.82,65,0,11.5,clear sky,PK,2022-03-27 22:56:48
793,Udimskiy,61.1417,45.9144,12.94,90,100,13.51,overcast clouds,RU,2022-03-27 22:56:49
794,Homer,59.6425,-151.5483,35.76,85,100,10.36,light snow,US,2022-03-27 22:56:49
795,Cao Bang,22.6667,106.25,60.57,95,99,1.32,overcast clouds,VN,2022-03-27 22:56:49
796,Pailon,-17.65,-62.75,80.28,69,68,3.42,broken clouds,BO,2022-03-27 22:56:50
797,Alpena,45.0617,-83.4327,21.18,60,100,15.01,overcast clouds,US,2022-03-27 22:55:57
798,Buraydah,26.326,43.975,59.45,27,0,9.42,clear sky,SA,2022-03-27 22:56:50
799,Luce,48.4369,1.4636,48.88,66,1,4.56,clear sky,FR,2022-03-27 22:56:51
800,Canandaigua,42.8742,-77.288,24.33,74,100,15.01,overcast clouds,US,2022-03-27 22:56:51
801,Rubio,7.7013,-72.3557,77.85,72,96,2.33,overcast clouds,VE,2022-03-27 22:56:51
802,Cedar City,37.6775,-113.0619,68.4,10,95,16.53,overcast clouds,US,2022-03-27 22:53:03
803,Miles City,46.4083,-105.8406,65.44,28,47,8.05,scattered clouds,US,2022-03-27 22:56:52
804,Taguatinga,-12.3857,-46.5711,79.23,61,45,2.73,heavy intensity rain,BR,2022-03-27 22:56:52
805,Camara De Lobos,32.6333,-16.9667,60.06,87,40,9.22,scattered clouds,PT,2022-03-27 22:56:53
806,Erechim,-27.6342,-52.2739,59.4,86,0,3.74,clear sky,BR,2022-03-27 22:56:53
807,Havoysund,70.9963,24.6622,19.63,69,33,5.19,scattered clouds,NO,2022-03-27 22:56:54
808,Broome,42.2506,-75.833,26.69,72,100,19.57,overcast clouds,US,2022-03-27 22:56:54
809,Bridlington,54.0831,-0.1919,47.52,98,25,3.0,scattered clouds,GB,2022-03-27 22:56:54
810,Jimo,36.3897,120.4622,37.18,70,0,2.24,clear sky,CN,2022-03-27 22:56:55
811,Kupang,-10.1667,123.5833,78.76,86,89,2.86,overcast clouds,ID,2022-03-27 22:56:55
812,Gera,50.8803,12.0819,47.86,88,0,2.8,clear sky,DE,2022-03-27 22:56:56
813,Beboto,8.2668,16.939,77.56,14,18,5.1,few clouds,TD,2022-03-27 22:56:56
814,Okahandja,-21.9833,16.9167,68.11,35,0,4.59,clear sky,NA,2022-03-27 22:56:56
815,Katherine,-14.4667,132.2667,80.92,74,40,0.0,scattered clouds,AU,2022-03-27 22:56:26
816,Isiolo,0.3546,37.5822,70.09,76,41,3.91,scattered clouds,KE,2022-03-27 22:56:57
817,Bako,5.7833,36.5667,63.55,85,59,3.4,moderate rain,ET,2022-03-27 22:56:57
818,Reconquista,-29.15,-59.65,68.34,65,0,7.02,clear sky,AR,2022-03-27 22:56:58
819,El Mante,22.7333,-98.9667,84.51,19,0,13.76,clear sky,MX,2022-03-27 22:56:39
820,Adre,13.4667,22.2,69.1,7,1,19.95,clear sky,TD,2022-03-27 22:56:58
821,Belle Fourche,44.6714,-103.8522,67.5,23,85,11.81,overcast clouds,US,2022-03-27 22:56:58
822,Apeldoorn,52.21,5.9694,46.89,87,0,2.3,clear sky,NL,2022-03-27 22:56:59
823,Jalu,29.0331,21.5482,61.29,23,0,10.69,clear sky,LY,2022-03-27 22:54:08
824,Yeppoon,-23.1333,150.7333,76.78,76,26,6.69,scattered clouds,AU,2022-03-27 22:56:59
825,Hatillo,18.4863,-66.8254,81.01,75,70,1.99,broken clouds,PR,2022-03-27 22:57:00
826,Fukue,32.6881,128.8419,54.88,65,100,10.36,overcast clouds,JP,2022-03-27 22:57:00
827,Wasilla,61.5814,-149.4394,41.52,46,98,11.01,overcast clouds,US,2022-03-27 22:57:01
828,Madimba,-10.4,40.3333,77.22,86,93,5.08,overcast clouds,TZ,2022-03-27 22:57:01
829,Sembe,1.6481,14.5806,78.08,45,41,1.72,scattered clouds,CG,2022-03-27 22:57:01
830,Tavda,58.0425,65.2726,19.67,89,100,11.41,overcast clouds,RU,2022-03-27 22:57:02
831,Vuktyl,63.8567,57.3094,24.17,96,100,8.93,light snow,RU,2022-03-27 22:57:02
832,Kampong Cham,11.9934,105.4635,77.14,86,100,5.97,overcast clouds,KH,2022-03-27 22:57:03
833,Mokrous,51.2333,47.5167,23.45,92,53,12.48,broken clouds,RU,2022-03-27 22:57:03
834,Chatellerault,46.8,0.5333,59.72,78,94,5.44,overcast clouds,FR,2022-03-27 22:57:03
835,Mathbaria,22.2876,89.9593,76.14,97,28,5.26,scattered clouds,BD,2022-03-27 22:57:04
836,Grindavik,63.8424,-22.4338,40.95,87,100,13.8,overcast clouds,IS,2022-03-27 22:57:04
837,Onokhoy,51.932,108.0747,22.75,89,65,5.61,broken clouds,RU,2022-03-27 22:57:05
838,Lakes Entrance,-37.8811,147.981,66.16,55,32,3.71,light rain,AU,2022-03-27 22:57:05
839,Shingu,33.7333,135.9833,55.2,64,100,6.02,overcast clouds,JP,2022-03-27 22:52:37
840,Bellary,15.15,76.9333,82.96,36,15,2.24,few clouds,IN,2022-03-27 22:57:05
841,Srandakan,-7.9386,110.2506,76.26,88,84,4.79,broken clouds,ID,2022-03-27 22:57:06
842,Gorom-Gorom,14.4439,-0.2361,84.9,9,43,10.98,scattered clouds,BF,2022-03-27 22:57:06
843,Great Yarmouth,52.6083,1.7305,44.02,93,1,6.06,clear sky,GB,2022-03-27 22:57:07
844,Zelenoborsk,61.4669,64.0333,21.88,92,100,13.98,overcast clouds,RU,2022-03-27 22:57:07
845,Pioner,55.3166,85.9508,18.84,41,0,6.71,clear sky,RU,2022-03-27 22:57:07
846,Huilong,31.8111,121.655,48.92,63,100,11.32,overcast clouds,CN,2022-03-27 22:57:08
847,Carinhanha,-14.3047,-43.765,83.55,37,74,3.89,broken clouds,BR,2022-03-27 22:57:08
848,Garowe,8.4054,48.4845,70.72,52,34,7.34,scattered clouds,SO,2022-03-27 22:57:09
849,Bac Giang,21.2667,106.2,66.27,75,99,5.93,overcast clouds,VN,2022-03-27 22:57:10
850,Brownwood,31.7093,-98.9912,94.32,5,0,14.97,clear sky,US,2022-03-27 22:57:11
851,Tutoia,-2.7619,-42.2744,78.21,89,100,9.73,moderate rain,BR,2022-03-27 22:57:11
852,Akdepe,42.0551,59.3788,39.29,51,65,7.45,broken clouds,TM,2022-03-27 22:57:11
853,Mahajanga,-15.7167,46.3167,77.02,100,20,2.3,few clouds,MG,2022-03-27 22:57:12
854,Bukachacha,52.9833,116.9167,11.32,84,92,4.56,overcast clouds,RU,2022-03-27 22:57:12
855,Kudat,6.8837,116.8477,77.29,94,20,0.0,few clouds,MY,2022-03-27 22:57:13
856,Korop,51.5664,32.9586,28.31,52,95,7.56,overcast clouds,UA,2022-03-27 22:57:13
857,Emerald,-23.5333,148.1667,72.34,88,1,9.22,clear sky,AU,2022-03-27 22:57:13
858,Keetmanshoop,-26.5833,18.1333,81.52,36,73,10.36,broken clouds,NA,2022-03-27 22:55:15
859,Okitipupa,6.5047,4.7839,78.93,89,5,2.71,clear sky,NG,2022-03-27 22:57:14
860,Sabaudia,41.3003,13.0282,60.44,63,100,3.0,overcast clouds,IT,2022-03-27 22:57:15
861,Nerchinskiy Zavod,51.3088,119.61,19.22,61,27,5.88,scattered clouds,RU,2022-03-27 22:57:15
862,Kokopo,-4.352,152.2633,81.68,76,95,6.58,light rain,PG,2022-03-27 22:57:15
863,Mandal,25.45,74.5667,77.34,16,0,8.39,clear sky,IN,2022-03-27 22:57:16
864,Shahreza,32.0339,51.8794,42.57,29,0,4.34,clear sky,IR,2022-03-27 22:57:16
865,Roald,62.5833,6.1333,48.0,81,75,21.85,broken clouds,NO,2022-03-27 22:57:17
866,Jau,-22.2964,-48.5578,74.91,90,99,0.31,overcast clouds,BR,2022-03-27 22:57:17
867,Mahanoro,-19.9,48.8,75.97,89,30,4.7,scattered clouds,MG,2022-03-27 22:57:17
868,Batemans Bay,-35.7167,150.1833,67.1,81,97,2.8,overcast clouds,AU,2022-03-27 22:57:18
869,Atasu,48.6814,71.6433,23.68,97,95,8.88,overcast clouds,KZ,2022-03-27 22:57:18
870,Los Llanos De Aridane,28.6585,-17.9182,58.75,89,0,9.22,clear sky,ES,2022-03-27 22:55:06
871,Verkhnetulomskiy,68.6073,31.7962,-3.87,100,80,0.85,broken clouds,RU,2022-03-27 22:57:19
872,Pemba,-12.974,40.5178,77.7,83,40,3.44,scattered clouds,MZ,2022-03-27 22:55:08
873,Storsteinnes,69.2408,19.2344,23.65,89,100,6.82,overcast clouds,NO,2022-03-27 22:57:22
874,Chelmsford,51.7357,0.4696,44.85,82,3,5.01,clear sky,GB,2022-03-27 22:57:23
875,Pleasant Point,-44.2667,171.1333,58.28,97,0,4.9,clear sky,NZ,2022-03-27 22:57:23
876,Nanyang,32.9947,112.5328,43.57,71,26,5.82,scattered clouds,CN,2022-03-27 22:57:23
877,Hammerfest,70.6634,23.6821,14.45,62,0,6.91,clear sky,NO,2022-03-27 22:57:24
878,San Jose,37.3394,-121.895,68.11,59,20,18.01,few clouds,US,2022-03-27 22:53:26
879,San Remo,43.8182,7.7612,60.85,50,62,9.62,broken clouds,IT,2022-03-27 22:57:24
880,Vokhtoga,58.8147,41.0461,17.73,84,100,11.9,overcast clouds,RU,2022-03-27 22:57:25
881,Kapuskasing,49.4169,-82.4331,8.69,56,75,18.41,broken clouds,CA,2022-03-27 22:57:25
882,Yerbabuena,20.9667,-101.2667,80.04,8,5,9.04,clear sky,MX,2022-03-27 22:57:25
883,Mykolayiv,46.9659,31.9974,36.18,41,74,8.84,broken clouds,UA,2022-03-27 22:55:32
884,Batagay,67.6333,134.6333,-1.35,91,44,3.49,scattered clouds,RU,2022-03-27 22:57:26
885,Lata,40.1629,-8.3327,57.07,60,100,9.33,overcast clouds,PT,2022-03-27 22:57:26
886,Ipixuna,-1.7625,-48.8043,75.56,97,100,5.01,moderate rain,BR,2022-03-27 22:57:27
887,Bilma,18.6853,12.9164,71.96,10,0,6.4,clear sky,NE,2022-03-27 22:57:27
888,Kawhia,-38.0651,174.8183,75.51,53,0,3.38,clear sky,NZ,2022-03-27 22:57:28
889,Bhainsdehi,21.6467,77.6325,76.3,13,18,2.98,few clouds,IN,2022-03-27 22:57:28
890,Lethem,3.3803,-59.7968,79.99,74,96,9.57,overcast clouds,GY,2022-03-27 22:57:28
891,Sioux Lookout,50.1001,-91.917,14.07,34,0,13.8,clear sky,CA,2022-03-27 22:57:29
892,Ilheus,-14.7889,-39.0494,82.22,83,75,6.91,broken clouds,BR,2022-03-27 22:57:29
893,Zunyi,27.6867,106.9072,44.85,93,4,3.42,clear sky,CN,2022-03-27 22:57:30
894,Machilipatnam,16.1667,81.1333,80.46,85,39,3.96,scattered clouds,IN,2022-03-27 22:57:30
895,Kibre Mengist,5.8833,38.9833,57.43,67,16,3.31,few clouds,ET,2022-03-27 22:57:31
896,Abu Samrah,35.3029,37.1841,43.41,70,0,5.37,clear sky,SY,2022-03-27 22:57:31
897,Altay,47.8667,88.1167,30.87,98,100,3.56,light snow,CN,2022-03-27 22:56:46
898,Chester,40.1254,-75.8749,34.79,47,75,21.85,broken clouds,US,2022-03-27 22:57:31
899,Chingirlau,51.095,54.0814,32.23,98,100,13.47,overcast clouds,KZ,2022-03-27 22:57:32
900,Dzerzhinsk,56.2389,43.4631,22.82,67,75,11.18,broken clouds,RU,2022-03-27 22:54:33
901,Kargil,34.5667,76.1,20.84,65,1,2.57,clear sky,IN,2022-03-27 22:57:32
902,Potsdam,52.3989,13.0657,51.19,84,11,1.99,few clouds,DE,2022-03-27 22:57:33
903,Lere,10.387,8.5726,75.9,14,7,9.91,clear sky,NG,2022-03-27 22:57:33
904,Mamakan,57.8161,114.0028,4.5,96,100,3.27,overcast clouds,RU,2022-03-27 22:57:34
905,Milkovo,54.7167,158.6167,22.32,93,100,7.56,snow,RU,2022-03-27 22:57:34
906,Margate,51.3813,1.3862,46.31,90,1,1.99,clear sky,GB,2022-03-27 22:57:34
907,Rakiv Lis,51.6217,24.9243,32.49,54,86,7.67,overcast clouds,UA,2022-03-27 22:57:35
908,Korsakov,46.6328,142.7813,31.84,76,96,17.13,overcast clouds,RU,2022-03-27 22:57:35
909,Tromso,69.6496,18.957,23.02,58,20,6.91,few clouds,NO,2022-03-27 22:57:35
910,Bubaque,11.2833,-15.8333,76.15,67,94,20.62,overcast clouds,GW,2022-03-27 22:57:36
911,Kayerkan,69.3497,87.7602,4.06,97,99,5.08,overcast clouds,RU,2022-03-27 22:57:36
912,Jining,35.405,116.5814,42.85,64,84,10.38,broken clouds,CN,2022-03-27 22:57:37
913,Pangnirtung,66.1451,-65.7125,17.11,69,95,6.35,overcast clouds,CA,2022-03-27 22:57:37
914,Patrasaer,23.2167,87.5167,74.37,97,20,5.41,few clouds,IN,2022-03-27 22:57:37
915,Skibbereen,51.55,-9.2667,47.1,95,2,8.72,clear sky,IE,2022-03-27 22:57:38
916,Khilok,51.3674,110.4676,14.68,97,86,4.29,overcast clouds,RU,2022-03-27 22:57:38
917,Ewa Beach,21.3156,-158.0072,80.44,64,100,5.75,light intensity drizzle,US,2022-03-27 22:57:39
918,Balashov,51.5502,43.1667,23.9,87,100,19.13,overcast clouds,RU,2022-03-27 22:52:42
919,Antofagasta,-23.65,-70.4,63.68,82,25,7.52,scattered clouds,CL,2022-03-27 22:52:54
920,Santa Isabel,-23.3156,-46.2214,70.9,98,100,3.47,overcast clouds,BR,2022-03-27 22:57:39
921,Kutum,14.2,24.6667,62.28,10,0,15.68,clear sky,SD,2022-03-27 22:57:40
922,Fort Nelson,58.8053,-122.7002,29.79,47,40,2.3,scattered clouds,CA,2022-03-27 22:57:40
923,Port Moresby,-9.4431,147.1797,80.02,78,20,3.44,few clouds,PG,2022-03-27 22:57:40
924,Tlaltenango,19.1667,-98.3333,76.19,13,49,6.04,scattered clouds,MX,2022-03-27 22:57:41
925,Saint Matthews,38.2529,-85.6558,46.81,33,33,8.01,scattered clouds,US,2022-03-27 22:57:41
926,Madera,37.1666,-119.8343,80.42,25,100,14.83,overcast clouds,US,2022-03-27 22:57:42
927,Majengo,-5.15,38.9833,74.95,90,49,1.83,light rain,TZ,2022-03-27 22:57:42
928,Wencheng,33.0559,113.7978,43.86,77,19,4.9,few clouds,CN,2022-03-27 22:57:42
929,Santa Isabel Do Rio Negro,-0.4139,-65.0192,74.91,98,95,4.14,overcast clouds,BR,2022-03-27 22:57:43
930,Ulagan,50.6321,87.9563,18.86,97,100,1.86,light snow,RU,2022-03-27 22:57:43
931,Safaga,26.7292,33.9365,66.33,29,42,22.53,scattered clouds,EG,2022-03-27 22:57:44
932,Kanker,20.2719,81.4931,71.91,18,63,1.66,broken clouds,IN,2022-03-27 22:57:44
933,Motupe,-6.1519,-79.7142,82.22,58,97,7.05,light rain,PE,2022-03-27 22:57:45
934,Oktyabrskiy,54.4815,53.471,28.96,92,99,8.3,overcast clouds,RU,2022-03-27 22:57:45
935,Riviere-Au-Renard,48.9957,-64.3971,34.09,87,100,9.33,overcast clouds,CA,2022-03-27 22:57:45
936,Wajima,37.4,136.9,46.11,44,96,12.73,overcast clouds,JP,2022-03-27 22:57:46
937,Sorochinsk,52.4338,53.1583,30.65,88,100,10.98,overcast clouds,RU,2022-03-27 22:57:46
938,Abeche,13.8292,20.8324,72.55,7,3,16.22,clear sky,TD,2022-03-27 22:57:47
939,Severodvinsk,64.5635,39.8302,5.11,91,15,4.99,few clouds,RU,2022-03-27 22:57:47
940,Rincon,32.296,-81.2354,69.85,29,0,1.01,clear sky,US,2022-03-27 22:54:28
941,Soyo,-6.1349,12.3689,80.76,91,100,11.25,overcast clouds,AO,2022-03-27 22:54:36
942,Nakasongola,1.3089,32.4564,67.48,93,100,1.95,overcast clouds,UG,2022-03-27 22:57:48
943,Sidney,-33.8679,151.2073,70.32,93,75,14.0,light rain,AU,2022-03-27 22:54:06
944,Dongsheng,39.8161,109.9776,32.09,48,1,10.42,clear sky,CN,2022-03-27 22:57:48
945,Horodkivka,49.9068,28.9847,30.92,56,74,7.99,broken clouds,UA,2022-03-27 22:57:49
946,Contamana,-7.3333,-75.0167,74.66,95,100,3.04,overcast clouds,PE,2022-03-27 22:57:49
947,George Town,5.4112,100.3354,80.53,93,20,3.44,few clouds,MY,2022-03-27 22:57:49
948,Naranjal,-2.6667,-79.6167,76.71,94,100,2.39,moderate rain,EC,2022-03-27 22:57:50
949,Zyryanka,65.75,150.85,0.61,93,79,7.31,broken clouds,RU,2022-03-27 22:54:49
950,Cap-Aux-Meules,47.3821,-61.8597,33.85,86,40,6.91,scattered clouds,CA,2022-03-27 22:57:50
951,Tabou,4.423,-7.3528,80.17,88,78,4.65,broken clouds,CI,2022-03-27 22:57:51
952,Arkhara,49.4212,130.0842,19.53,91,36,3.04,scattered clouds,RU,2022-03-27 22:57:51
953,Namatanai,-3.6667,152.4333,81.9,78,99,5.35,light rain,PG,2022-03-27 22:56:50
954,Kangaatsiaq,68.3065,-53.4641,18.25,75,77,13.62,broken clouds,GL,2022-03-27 22:57:52
955,San Quintin,30.4833,-115.95,64.02,63,50,5.64,scattered clouds,MX,2022-03-27 22:57:52
956,Livingston,55.9029,-3.5226,49.1,80,0,1.14,clear sky,GB,2022-03-27 22:57:52
957,Jieshi,22.8134,115.8257,60.94,75,100,18.95,light rain,CN,2022-03-27 22:57:53
958,Vaitape,-16.5167,-151.75,82.02,72,19,12.66,few clouds,PF,2022-03-27 22:57:53
959,Tabas,33.5959,56.9244,58.23,17,0,3.96,clear sky,IR,2022-03-27 22:57:54
960,Sao Mateus Do Sul,-25.8742,-50.3828,63.95,71,0,1.23,clear sky,BR,2022-03-27 22:57:54
961,Kismayo,-0.3582,42.5454,81.3,80,85,11.14,overcast clouds,SO,2022-03-27 22:57:54
962,Saint-Ambroise,48.5501,-71.3324,23.32,94,100,10.63,light snow,CA,2022-03-27 22:57:55
963,San Rafael Del Sur,11.8485,-86.4384,90.57,43,89,18.84,overcast clouds,NI,2022-03-27 22:57:55
964,Qasigiannguit,68.8193,-51.1922,20.17,69,47,8.48,scattered clouds,GL,2022-03-27 22:57:56
965,Lensk,60.7253,114.9278,13.15,93,100,9.48,overcast clouds,RU,2022-03-27 22:57:56
966,Mercedes,-34.6515,-59.4307,69.85,61,0,1.45,clear sky,AR,2022-03-27 22:57:56
967,Tungor,53.3808,142.9564,11.88,89,100,20.69,overcast clouds,RU,2022-03-27 22:57:57
968,Khuzdar,27.7384,66.6434,68.29,17,0,5.23,clear sky,PK,2022-03-27 22:57:57
969,Acari,-15.4311,-74.6158,75.36,69,78,5.66,broken clouds,PE,2022-03-27 22:57:57
970,Uglich,57.5275,38.3317,18.99,86,99,11.32,overcast clouds,RU,2022-03-27 22:57:58
971,Bambamarca,-6.6833,-78.5333,56.01,98,100,4.52,light rain,PE,2022-03-27 22:57:58
972,Soledade,-28.8183,-52.5103,58.39,85,0,0.07,clear sky,BR,2022-03-27 22:54:57
973,Yerofey Pavlovich,53.9667,121.9667,17.6,89,90,1.66,overcast clouds,RU,2022-03-27 22:57:59
974,Varhaug,58.6147,5.6457,42.85,93,98,11.74,overcast clouds,NO,2022-03-27 22:57:59
975,Kirakira,-10.4544,161.9205,83.82,74,100,2.13,overcast clouds,SB,2022-03-27 22:57:59
976,Minas,-34.3759,-55.2377,62.87,53,0,5.75,clear sky,UY,2022-03-27 22:58:00
977,Kreuzau,50.75,6.4833,49.19,82,0,5.75,clear sky,DE,2022-03-27 22:58:00
978,Gao,16.6362,1.637,80.85,8,9,12.77,clear sky,ML,2022-03-27 22:58:01
979,Villazon,-22.0866,-65.5942,58.71,36,1,12.53,clear sky,BO,2022-03-27 22:55:17
980,Virginia Beach,36.8529,-75.978,53.02,37,79,4.0,broken clouds,US,2022-03-27 22:56:16
981,Kathmandu,27.7167,85.3167,62.82,77,75,2.3,mist,NP,2022-03-27 22:57:24
982,Svetlogorsk,52.6333,29.7333,28.53,50,96,7.4,overcast clouds,BY,2022-03-27 22:58:01
983,Waspan,14.7419,-83.9717,82.65,53,56,8.77,broken clouds,NI,2022-03-27 22:58:02
984,Aksarka,66.5606,67.7975,17.62,93,100,14.0,light snow,RU,2022-03-27 22:58:02
985,Novikovo,51.1537,37.8879,25.36,68,73,15.3,broken clouds,RU,2022-03-27 22:58:02
986,Ambilobe,-13.2,49.05,73.65,95,48,2.48,scattered clouds,MG,2022-03-27 22:58:03
987,Norrtalje,59.758,18.705,46.58,75,86,13.24,overcast clouds,SE,2022-03-27 22:58:03
988,Segovia,41.1667,-4.0,48.11,77,93,8.39,overcast clouds,ES,2022-03-27 22:56:40
989,Chapais,49.7834,-74.8492,4.78,92,100,11.7,light snow,CA,2022-03-27 22:58:04
990,Bure,10.7,37.0667,63.41,35,11,4.05,few clouds,ET,2022-03-27 22:58:04
991,Tampa,27.9475,-82.4584,76.19,37,100,9.22,overcast clouds,US,2022-03-27 22:55:59
992,Brae,60.3964,-1.353,47.32,86,3,17.31,clear sky,GB,2022-03-27 22:58:05
993,Shahr-E Babak,30.1165,55.1186,48.07,11,0,2.3,clear sky,IR,2022-03-27 22:57:50
994,Shirokiy,49.758,129.523,22.8,86,20,2.17,few clouds,RU,2022-03-27 22:58:05
995,Birzai,56.2,24.75,34.97,62,99,15.48,overcast clouds,LT,2022-03-27 22:58:06
996,Nueva Loja,0.0847,-76.8828,73.42,94,100,2.3,overcast clouds,EC,2022-03-27 22:58:06
997,Dakar,14.6937,-17.4441,67.08,94,0,6.91,clear sky,SN,2022-03-27 22:54:41
998,Amberley,39.2048,-84.428,39.43,48,7,8.01,clear sky,US,2022-03-27 22:58:06
999,Ouahigouya,13.5828,-2.4216,85.53,11,54,10.89,broken clouds,BF,2022-03-27 22:58:07
1000,Shizukuishi,39.6833,140.9833,41.77,74,65,14.16,broken clouds,JP,2022-03-27 22:58:07
1001,Merrill,45.1805,-89.6835,27.59,27,0,11.5,clear sky,US,2022-03-27 22:55:59
1002,Mongagua,-24.0931,-46.6208,74.66,93,100,2.42,overcast clouds,BR,2022-03-27 22:58:08
1003,Arari,-3.4536,-44.78,74.8,97,100,4.14,light rain,BR,2022-03-27 22:53:13
1004,Alyangula,-13.8483,136.4192,78.67,89,75,0.0,broken clouds,AU,2022-03-27 22:54:48
1005,Dodge City,37.7528,-100.0171,60.94,35,16,10.0,few clouds,US,2022-03-27 22:58:08
1006,Road Town,18.4167,-64.6167,78.84,73,40,5.75,scattered clouds,VG,2022-03-27 22:58:09
1007,Tres Arroyos,-38.3739,-60.2798,58.14,70,0,6.53,clear sky,AR,2022-03-27 22:58:09
1008,Houma,29.5958,-90.7195,79.0,63,5,11.01,clear sky,US,2022-03-27 22:58:09
1009,Axim,4.8699,-2.2405,80.47,86,79,6.85,broken clouds,GH,2022-03-27 22:58:10
1010,Villa Rica,33.7321,-84.9191,61.79,37,4,9.26,clear sky,US,2022-03-27 22:58:10
1011,Clarksdale,34.2001,-90.5709,63.91,29,0,10.36,clear sky,US,2022-03-27 22:58:11
1012,Murakami,38.2333,139.4833,46.29,54,100,17.18,overcast clouds,JP,2022-03-27 22:58:11
1013,Sobolevo,54.4299,31.8996,22.01,74,99,5.88,overcast clouds,RU,2022-03-27 22:58:11
1014,Maracaju,-21.6144,-55.1683,75.72,72,86,5.44,overcast clouds,BR,2022-03-27 22:58:12
1015,Ronneby,56.21,15.276,41.5,87,15,9.22,few clouds,SE,2022-03-27 22:58:12
1016,College,64.8569,-147.8028,36.0,66,0,5.75,clear sky,US,2022-03-27 22:55:23
1017,Linjiang,41.8069,126.9078,34.16,49,0,3.44,clear sky,CN,2022-03-27 22:58:13
1018,Slavyanka,42.8633,131.3847,37.4,58,0,9.04,clear sky,RU,2022-03-27 22:58:13
1019,Manzanillo,20.3433,-77.1167,79.59,48,89,15.64,overcast clouds,CU,2022-03-27 22:58:13
1020,Kirkwall,58.9848,-2.9587,46.45,87,34,10.36,scattered clouds,GB,2022-03-27 22:58:14
1021,Coripata,-16.3,-67.6,62.55,98,65,1.39,broken clouds,BO,2022-03-27 22:58:14
1022,Vicente Guerrero,19.1194,-98.1708,74.7,13,42,9.15,scattered clouds,MX,2022-03-27 22:58:15
1023,Burgeo,47.6167,-57.6152,35.64,99,100,7.05,overcast clouds,CA,2022-03-27 22:58:15
1024,Atambua,-9.1061,124.8925,74.64,85,74,1.7,broken clouds,ID,2022-03-27 22:58:16
1025,Shache,38.4167,77.2406,50.7,26,27,8.03,scattered clouds,CN,2022-03-27 22:58:16
1026,Winnemucca,40.973,-117.7357,67.59,24,100,4.47,overcast clouds,US,2022-03-27 22:58:16
1027,Hattiesburg,31.3271,-89.2903,82.72,35,5,4.47,clear sky,US,2022-03-27 22:58:17
1028,Bytow,54.1706,17.4919,43.43,84,11,11.72,few clouds,PL,2022-03-27 22:58:17
1029,Santiago,-33.4569,-70.6483,80.04,33,0,9.22,clear sky,CL,2022-03-27 22:55:28
1030,Severnyy,50.677,36.5532,24.84,54,75,11.18,broken clouds,RU,2022-03-27 22:58:19
1031,Balakovo,52.0278,47.8007,22.98,88,73,12.1,broken clouds,RU,2022-03-27 22:58:19
1032,Changde,29.0464,111.6783,52.41,89,0,3.4,clear sky,CN,2022-03-27 22:58:20
1033,Kiunga,-6.1219,141.2906,78.57,88,77,2.57,broken clouds,PG,2022-03-27 22:58:20
1034,Caltagirone,37.2368,14.5126,53.28,96,87,10.33,overcast clouds,IT,2022-03-27 22:58:21
1035,Oberuzwil,47.4308,9.1272,47.44,76,0,3.18,clear sky,CH,2022-03-27 22:58:21
1036,Serenje,-13.2325,30.2352,62.51,98,100,4.43,light rain,ZM,2022-03-27 22:58:21
1037,Manacapuru,-3.2997,-60.6206,78.15,89,81,2.86,broken clouds,BR,2022-03-27 22:58:22
1038,Palmerston,-12.486,130.9833,80.92,92,75,3.44,broken clouds,AU,2022-03-27 22:58:22
1039,Khandyga,62.6667,135.6,0.03,86,87,3.38,overcast clouds,RU,2022-03-27 22:58:23
1040,Sitio Novo Do Tocantins,-5.5183,-47.4611,80.53,83,40,2.3,scattered clouds,BR,2022-03-27 22:58:23
1041,Ust-Kuyga,70.0167,135.6,-2.92,99,99,7.61,overcast clouds,RU,2022-03-27 22:58:23
1042,Moron,-34.6534,-58.6198,78.55,61,0,2.8,clear sky,AR,2022-03-27 22:58:24
1043,Mahibadhoo,3.7833,72.9667,81.77,72,99,7.38,overcast clouds,MV,2022-03-27 22:58:24
1044,Tezu,27.9167,96.1667,67.05,59,9,4.72,clear sky,IN,2022-03-27 22:58:25
1045,Innisfail,-17.5333,146.0333,79.45,75,31,3.44,scattered clouds,AU,2022-03-27 22:58:25
1046,Kassala,15.451,36.4,74.28,47,5,8.39,clear sky,SD,2022-03-27 22:58:26
1047,Lagdo,9.05,13.7333,80.94,12,15,5.97,few clouds,CM,2022-03-27 22:58:26
1048,Uray,60.1247,64.7758,21.67,90,100,13.71,overcast clouds,RU,2022-03-27 22:58:26
